created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Dec 07 14:14:34 +0000 2023;1732765549652750521;"Calon presiden nomor urut 3 Ganjar Pranowo memastikan dukungannya terhadap pembangunan Ibu Kota Nusantara (IKN) di Kabupaten Kutai Kertanegara dan Kab... https://t.co/QG6VWwhVQt";0;0;0;0;in;46693036;1732765549652750521;inilahdotcom;https://twitter.com/inilahdotcom/status/1732765549652750521
Thu Dec 07 14:14:34 +0000 2023;1732765547589259674;"Ganjar Pranowo membuktikan bahwa kepemimpinan bukan hanya kata-kata, melainkan tindakan nyata seperti KTP SAKTI. @pillow336678  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/Ckpp0UYSRP";0;0;0;0;in;1687405682046410752;1732765547589259674;bsmanbill;https://twitter.com/bsmanbill/status/1732765547589259674
Thu Dec 07 14:14:33 +0000 2023;1732765544875507812;"Ganjar Pranowo memberikan harapan baru dengan menghadirkan KTP SAKTI, mendorong kesejahteraan dan kemajuan bersama. @postkelonial  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/Ypw45TMKGd";0;0;0;0;in;1691316745800425472;1732765544875507812;wiwitprati;https://twitter.com/wiwitprati/status/1732765544875507812
Thu Dec 07 14:14:33 +0000 2023;1732765543155834918;"@PagiPerindu @ganjarpranowo Dukung Pak Ganjar Tuntaskan IKN";0;0;0;0;in;1706955080015192064;1732653809514770858;Rstaakiwss;https://twitter.com/Rstaakiwss/status/1732765543155834918
Thu Dec 07 14:14:33 +0000 2023;1732765542623408543;"KTP SAKTI sebagai langkah maju dalam penyederhanaan administrasi pemerintahan, mencerminkan kepemimpinan yang visioner dari Ganjar Pranowo. @psychedielic  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/bDfPqS91KQ";0;0;0;0;in;1691009099096584193;1732765542623408543;dianisawadelina;https://twitter.com/dianisawadelina/status/1732765542623408543
Thu Dec 07 14:14:32 +0000 2023;1732765538483331224;"Seperti proses yang membentuk kepribadian, dukungan untuk Pak Ganjar Pranowo dan Pak Mahfud MD adalah pengakuan akan karakter dan integritas mereka @Mugiwarra88_  https://t.co/zEaHNMgk8b";0;0;0;0;in;1691224315440828419;1732765538483331224;PutriLesta59437;https://twitter.com/PutriLesta59437/status/1732765538483331224
Thu Dec 07 14:14:30 +0000 2023;1732765531563061656;"Seperti proses yang membentuk kearifan, dukungan untuk Pak Ganjar Pranowo dan Pak Mahfud MD adalah wujud apresiasi terhadap kebijaksanaan yang telah mereka peroleh @MueezaY  https://t.co/r09OpwRGIH";0;0;0;0;in;1689896225292877824;1732765531563061656;CikaAmeli4;https://twitter.com/CikaAmeli4/status/1732765531563061656
Thu Dec 07 14:14:28 +0000 2023;1732765524465950762;"Mas Ganjar Pranowo dianggap sebagai pemimpin yang memahami bahwa pembangunan harus berbasis pada keberlanjutan. @molocuvlt  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/SuLyDIEjed";0;0;0;0;in;1687072658272477184;1732765524465950762;zfrasbla;https://twitter.com/zfrasbla/status/1732765524465950762
Thu Dec 07 14:14:25 +0000 2023;1732765509358141684;"Ganjar Pranowo membuktikan dirinya sebagai pemimpin yang adaptif dengan meluncurkan program KTP SAKTI. @phiaponve  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/oVz0OneZio";0;0;0;0;in;1686764961752596480;1732765509358141684;annajuwitaa;https://twitter.com/annajuwitaa/status/1732765509358141684
Thu Dec 07 14:14:23 +0000 2023;1732765502060048801;"@Gus_Raharjo @ganjarpranowo Calon pemimpin yang mempunyai kualitas sebagai seorang pemimpin Ganjar Tuntaskan IKN";0;0;0;0;in;1642235091199094785;1732646210912296966;Andipark__;https://twitter.com/Andipark__/status/1732765502060048801
Thu Dec 07 14:14:21 +0000 2023;1732765491532308549;"@ganjarpranowo konsisten mendukung keberlanjutan pembangunan IKN karena menjadi sebuah konsep yang sudah lama disiapkan Pemerintah Indonesia sejak zaman Presiden Soekarno.  https://t.co/ElgxjHTHFZ";0;0;0;0;in;2681544307;1732765491532308549;jempol_waras;https://twitter.com/jempol_waras/status/1732765491532308549
Thu Dec 07 14:14:20 +0000 2023;1732765489552633962;"@Pe_Enestee @ganjarpranowo @mohmahfudmd Yg Laen melayang?... 😬😬😬";0;1;0;1;in;1501606510979256323;1732681498879504642;Duren___;https://twitter.com/Duren___/status/1732765489552633962
Thu Dec 07 14:14:17 +0000 2023;1732765476294402544;"@jijindut @ganjarpranowo selalu melaksanakan apa yang sudah menjadi komitmennya dan tetap melanjutkan program pemerintah,, semakin yakin pilih pak Ganjar, Ganjar Tuntaskan IKN";0;0;0;0;in;1639392274395328512;1732688810276962306;salsabilaa_tii;https://twitter.com/salsabilaa_tii/status/1732765476294402544
Thu Dec 07 14:14:17 +0000 2023;1732765475069673634;"KTP SAKTI menggambarkan kecakapan Ganjar Pranowo dalam menyatukan berbagai kebijakan untuk menciptakan dampak yang lebih besar bagi masyarakat. @panggildiraaja  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/NNGiso1jwx";0;0;0;0;in;1686258574329315328;1732765475069673634;devinaptrr8_;https://twitter.com/devinaptrr8_/status/1732765475069673634
Thu Dec 07 14:14:13 +0000 2023;1732765458107896194;"@ganjarpranowo Tetep pak ganajr pasti  bisa bangun Indonesia lebih unggul";0;0;0;1;in;1712137253085130752;1732635553949212783;Wanti4742660607;https://twitter.com/Wanti4742660607/status/1732765458107896194
Thu Dec 07 14:14:05 +0000 2023;1732765427556663425;"@Aryprasetyo85 @ganjarpranowo Dukung Pak Ganjar Tuntaskan IKN";0;0;0;0;in;1706955080015192064;1732649186011840949;Rstaakiwss;https://twitter.com/Rstaakiwss/status/1732765427556663425
Thu Dec 07 14:13:51 +0000 2023;1732765369331253586;"Kunjungan Ganjar Pranowo ke IKN menjadi momentum penting dalam menyampaikan pesan bahwa pembangunan ini adalah investasi jangka panjang untuk kemakmuran rakyat. @naevunci  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/PinC6x2P3C";0;0;0;0;in;1695825957637259264;1732765369331253586;frrialfrz;https://twitter.com/frrialfrz/status/1732765369331253586
Thu Dec 07 14:13:51 +0000 2023;1732765366017806370;"KTP SAKTI adalah langkah cerdas Ganjar Pranowo untuk menciptakan administrasi pemerintahan yang lebih efisien dan terkoneksi. @pikzaboo  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/ouqbXzgVVv";0;0;0;0;in;1687414497273946112;1732765366017806370;wahyufathonii;https://twitter.com/wahyufathonii/status/1732765366017806370
Thu Dec 07 14:13:49 +0000 2023;1732765359424635270;"Pak Mahfud MD, semoga pandangan filosofis Anda menginspirasi langkah-langkah Ganjar Pranowo @Nde49908199  https://t.co/KBrJDF3hwB";0;0;0;0;in;1688411357409083392;1732765359424635270;RitaYusnitaa;https://twitter.com/RitaYusnitaa/status/1732765359424635270
Thu Dec 07 14:13:48 +0000 2023;1732765355200659611;"@ganjarpranowo Tanpa study kelayakan yg maksimal, paling juga bakalan mangkrak. Investor enggan ke IKN drpd rugi.";0;0;0;0;in;1636898566974365696;1732635553949212783;Designer_AMT;https://twitter.com/Designer_AMT/status/1732765355200659611
Thu Dec 07 14:13:48 +0000 2023;1732765354630291645;"Ganjar Pranowo, Jatim yakin bahwa melalui proses pemilu, kita akan mendapatkan pemimpin yang penuh dedikasi @papahdedy  https://t.co/lUpBYox3eS";0;0;0;0;in;1686956649389670401;1732765354630291645;hn4putriiii;https://twitter.com/hn4putriiii/status/1732765354630291645
Thu Dec 07 14:13:46 +0000 2023;1732765346094797228;"Dukungan saya untuk Ganjar Pranowo semakin kuat, melihat inisiatifnya dalam meningkatkan kesejahteraan masyarakat melalui KTP SAKTI. @pulpotomi  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/GPPQEC7wEO";0;0;0;0;in;1687144200385798144;1732765346094797228;bintangrafiii;https://twitter.com/bintangrafiii/status/1732765346094797228
Thu Dec 07 14:13:45 +0000 2023;1732765344023138689;"@Gus_Raharjo @ganjarpranowo Berdoa kepada Allah, semoga pak ganjar presiden,";0;0;0;0;in;1701845448934440960;1732646210912296966;kenari_sit45206;https://twitter.com/kenari_sit45206/status/1732765344023138689
Thu Dec 07 14:13:45 +0000 2023;1732765340315332905;"@ganjarpranowo Terima kasih kepada Romo Welibrodus atas keramahannya, yang menjadi pendorong kerjasama yang produktif dalam membangun kemashalatan.";0;0;0;1;in;1704979551971872770;1732589528039456768;QuinnWoody50784;https://twitter.com/QuinnWoody50784/status/1732765340315332905
Thu Dec 07 14:13:43 +0000 2023;1732765332882833811;"@Gus_Raharjo @ganjarpranowo program2 pak ganjar keren dan selalu terealisasi. Ganjar Tuntaskan IKN";0;0;0;0;in;1182087397;1732646210912296966;SafiraPn;https://twitter.com/SafiraPn/status/1732765332882833811
Thu Dec 07 14:13:40 +0000 2023;1732765322271240281;"Warga IKN akan merasakan manfaat work-life balance berkat visi Ganjar Pranowo untuk menciptakan kesejahteraan. @radenrizkyt  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/UKUB6QF315";0;0;0;0;in;1683700750243995650;1732765322271240281;AffanPian71;https://twitter.com/AffanPian71/status/1732765322271240281
Thu Dec 07 14:13:36 +0000 2023;1732765303350702333;"Kota-kota pintar di pulau-pulau lain pasti bakal ngikutin jejak IKN. Ganjar Pranowo pionirnya! @zrsyhzlyow  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/wESSw0aIkj";0;0;0;0;in;1685846565196627968;1732765303350702333;fdlnrmdani12;https://twitter.com/fdlnrmdani12/status/1732765303350702333
Thu Dec 07 14:13:31 +0000 2023;1732765284417880121;"@ganjarpranowo Ganjar Mahfud siap bangun Indonesia lebih baik termasuk proyek IKN ini";0;0;0;1;in;1712130722763517952;1732635553949212783;Rengga249636;https://twitter.com/Rengga249636/status/1732765284417880121
Thu Dec 07 14:13:24 +0000 2023;1732765255833391302;"Ganjar Pranowo membawa perubahan positif melalui program KTP SAKTI yang memudahkan hidup rakyat Indonesia. @phantofopera00  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/K37lvmvUV2";0;0;0;0;in;1688844641733664768;1732765255833391302;AnjaniDela49;https://twitter.com/AnjaniDela49/status/1732765255833391302
Thu Dec 07 14:13:14 +0000 2023;1732765213047283956;"@ganjarpranowo Dengan komitmen pak Ganjar pasti pembangunan IKN bisa berjalan dengan cepat dan tepat";0;0;0;0;in;1593519620086202369;1732635553949212783;arnetayuna;https://twitter.com/arnetayuna/status/1732765213047283956
Thu Dec 07 14:13:13 +0000 2023;1732765210186834204;"Pak Ganjar Pranowo dan Pak Mahfud MD, keduanya memahami bahwa kesuksesan adalah puncak dari perjalanan yang dijalani bersama Dukungan kita tak henti-hentinya @my_ipm  https://t.co/Oa56aZON3k";0;0;0;0;in;1694642459828187136;1732765210186834204;CamillaPutriix;https://twitter.com/CamillaPutriix/status/1732765210186834204
Thu Dec 07 14:13:11 +0000 2023;1732765198304641486;"KTP SAKTI ini memang solusi terbaik untuk kemudahan akses layanan pemerintah. Ganjar Pranowo, keren! @volleyontoyou  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/gTKro5uUNm";0;0;0;0;in;1691010222012366849;1732765198304641486;windahadindaa;https://twitter.com/windahadindaa/status/1732765198304641486
Thu Dec 07 14:13:09 +0000 2023;1732765193363456500;"Warga Indonesia dapat merasakan kenyamanan dan kecepatan layanan publik berkat perubahan positif yang ditawarkan oleh Ganjar Pranowo. @pokoknyajajan  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/pk2QH5GbwC";0;0;0;0;in;1687022087184261121;1732765193363456500;SuryaPrama809;https://twitter.com/SuryaPrama809/status/1732765193363456500
Thu Dec 07 14:13:06 +0000 2023;1732765179178283431;"@ch_chotimah2 @ganjarpranowo Semangat pak Ganjar Tuntaskan IKN";0;0;0;0;in;875608188640309248;1732649096757010813;Tiola_Alf083;https://twitter.com/Tiola_Alf083/status/1732765179178283431
Thu Dec 07 14:13:01 +0000 2023;1732765156101308422;"Dukungan terhadap Ganjar Pranowo adalah langkah menuju perubahan positif, membangun Indonesia yang lebih inklusif dan berdaya saing. @retnymala  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/pZjGkswndP";0;0;0;0;in;1679737300903952386;1732765156101308422;frmnmegantara;https://twitter.com/frmnmegantara/status/1732765156101308422
Thu Dec 07 14:12:59 +0000 2023;1732765151403581725;"Capres Perindo Ganjar Pranowo menjadi Capres pertama yang kampanye di titik nol Ibu Kota Negara (IKN) Nusantara.   #GanjarMahfud2024 #Mahfud #Ganjar #Pilpres2024 #IKN #IbuKotaNusantara #Capres #Cawapres https://t.co/121eVHBr2O";0;0;0;0;in;132078023;1732765151403581725;officialinews_;https://twitter.com/officialinews_/status/1732765151403581725
Thu Dec 07 14:12:59 +0000 2023;1732765148618555468;"@Gus_Raharjo @ganjarpranowo semoga pak ganjar menang dan Ganjar Tuntaskan IKN";0;0;0;0;in;1722797732;1732646210912296966;SemadKinclong;https://twitter.com/SemadKinclong/status/1732765148618555468
Thu Dec 07 14:12:56 +0000 2023;1732765134815187261;"@TeddGus @mohmahfudmd @ganjarpranowo 2024 selesai semua bang";0;0;0;0;in;1483774149764186118;1732709573222703474;okingpangestu1;https://twitter.com/okingpangestu1/status/1732765134815187261
Thu Dec 07 14:12:55 +0000 2023;1732765132294610959;"Pak Ganjar Pranowo dan Pak Mahfud MD, teruslah melewati setiap proses dengan tegar Dukungan kami selalu untuk visi dan misi kalian @mycentella  https://t.co/4nPerek5w2";0;0;0;0;in;1694618309634011136;1732765132294610959;AdrianSept4nuss;https://twitter.com/AdrianSept4nuss/status/1732765132294610959
Thu Dec 07 14:12:51 +0000 2023;1732765114271449298;"@Aryprasetyo85 @ganjarpranowo Harus banget Ganjar bisa tuntaskan IKN";0;0;0;0;in;2185490438;1732649214562460004;anwarsidiq31;https://twitter.com/anwarsidiq31/status/1732765114271449298
Thu Dec 07 14:12:47 +0000 2023;1732765100321501263;"Ganjar Pranowo, sosok yang menghadirkan semangat baru untuk mewujudkan IKN sebagai kota masa depan. @neonroseoren  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/AyXOAkGxyh";0;0;0;0;in;1683702763728039936;1732765100321501263;rinamaulina_29;https://twitter.com/rinamaulina_29/status/1732765100321501263
Thu Dec 07 14:12:46 +0000 2023;1732765095397048649;"Bersama Pak Ganjar Pranowo dan Pak Mahfud MD, kita belajar bahwa proses adalah sarana pembelajaran yang tak boleh diabaikan @Mucesa19  https://t.co/f0aZzYUYOc";0;0;0;0;in;1694652963351142400;1732765095397048649;GunawanAdiix;https://twitter.com/GunawanAdiix/status/1732765095397048649
Thu Dec 07 14:12:45 +0000 2023;1732765092796596475;"Sukses untuk Pak Ganjar Pranowo dan Pak Mahfud MD, dua tokoh yang memahami arti nilai proses @NovadyBp  https://t.co/snvdZTtFO0";0;0;0;0;in;1691354285165129728;1732765092796596475;AuliaaaSinta;https://twitter.com/AuliaaaSinta/status/1732765092796596475
Thu Dec 07 14:12:44 +0000 2023;1732765086949720421;"@MARQUEZ__93 Kursi DPR hilang kursi komisaris musnah. Kasian @adearmando61 udah mati2an nyerang @ganjarpranowo malah diginiin sama little bos @kaesangp";0;0;0;0;in;1714147518077120512;1732714565551747264;kaf18028;https://twitter.com/kaf18028/status/1732765086949720421
Thu Dec 07 14:12:44 +0000 2023;1732765085754343840;"Pembangunan IKN di bawah kepemimpinan Ganjar Pranowo memberikan gambaran bahwa Indonesia siap menjadi pemimpin dalam pembangunan ekonomi hijau. @nafaaaisya  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/7jfIJBQiNJ";0;0;0;0;in;1685651421352628224;1732765085754343840;ekafitrianiii_;https://twitter.com/ekafitrianiii_/status/1732765085754343840
Thu Dec 07 14:12:44 +0000 2023;1732765085183975674;"@ganjarpranowo Tetap semngat pak Ganjar. lanjutkan pak ganjar";0;0;0;1;in;1691620005383983104;1732635553949212783;istyanah86;https://twitter.com/istyanah86/status/1732765085183975674
Thu Dec 07 14:12:41 +0000 2023;1732765071850299430;"Dukungan untuk Pak Ganjar Pranowo dan Pak Mahfud MD adalah dukungan untuk perjalanan mereka yang penuh hikmah @novandre  https://t.co/6Z4CSUTJL8";0;0;0;0;in;1689840632293130240;1732765071850299430;Raranadiaaa;https://twitter.com/Raranadiaaa/status/1732765071850299430
Thu Dec 07 14:12:40 +0000 2023;1732765071695376848;"Bersama Pak Ganjar Pranowo dan Pak Mahfud MD, kita menyadari bahwa proses adalah cermin dari keuletan dan ketabahan @Novi24219417  https://t.co/bkQTCAWTqU";0;0;0;0;in;1689555373114773504;1732765071695376848;NisrinZahra35;https://twitter.com/NisrinZahra35/status/1732765071695376848
Thu Dec 07 14:12:38 +0000 2023;1732765060374696099;"@ganjarpranowo IKN di pegang pak ganjar insyaallah bisa lebih cepat pembangunan nya";0;0;0;1;in;1712128214825570304;1732635553949212783;agush200599;https://twitter.com/agush200599/status/1732765060374696099
Thu Dec 07 14:12:31 +0000 2023;1732765032146981234;"Ganjar Pranowo memperkuat reputasinya sebagai pemimpin yang progresif dan inklusif dengan meluncurkan KTP SAKTI. @pnyarika  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/LuKRxO1mUX";0;0;0;0;in;1686583256916086784;1732765032146981234;FarisRafi711999;https://twitter.com/FarisRafi711999/status/1732765032146981234
Thu Dec 07 14:12:31 +0000 2023;1732765029911417144;"Pak Ganjar Pranowo dan Pak Mahfud MD adalah bukti bahwa setiap rintangan adalah langkah menuju puncak keberhasilan @Nerazz5  https://t.co/G3sczXBBY6";0;0;0;0;in;1689494718928019456;1732765029911417144;RaiMaaulana;https://twitter.com/RaiMaaulana/status/1732765029911417144
Thu Dec 07 14:12:30 +0000 2023;1732765027461943603;"@ganjarpranowo Gampang tinggal numpang wifi aja ke ruang guru/dosen,toh wifinya udah dibayar pihak sekolah/kampus😁.";0;0;0;0;in;2829560264;1732760993040916504;denikohar620;https://twitter.com/denikohar620/status/1732765027461943603
Thu Dec 07 14:12:30 +0000 2023;1732765026161750450;"@Anak__Ogi @ganjarpranowo Optimis Dukung Ganjar Mahfud yang konsisten tegakkan IKN✊🤟";0;0;0;0;in;1492108842016321539;1732649662505721947;FinaAlf17446887;https://twitter.com/FinaAlf17446887/status/1732765026161750450
Thu Dec 07 14:12:29 +0000 2023;1732765025347985644;"@Gus_Raharjo @ganjarpranowo kita satukan suara dan bersama ganjar tuntaskan ikn";0;0;0;0;in;1699062071328206848;1732646210912296966;Ade_Rinas;https://twitter.com/Ade_Rinas/status/1732765025347985644
Thu Dec 07 14:12:27 +0000 2023;1732765015218827377;"Proses adalah guru yang tak ternilai Dukungan untuk Pak Ganjar Pranowo dan Pak Mahfud MD, pemimpin yang tahu bahwa setiap langkah memiliki arti @mydirtspace  https://t.co/ExdmDw43PF";0;0;0;0;in;1688395405460180993;1732765015218827377;luna_cantikaaa;https://twitter.com/luna_cantikaaa/status/1732765015218827377
Thu Dec 07 14:12:25 +0000 2023;1732765008071688699;"Dukungan untuk Ganjar Pranowo sebagai capres 2024 berasal dari keyakinan bahwa ia akan menjaga kontinuitas pembangunan yang sudah dimulai. @rachaslatte  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/1dFaOhCIcn";0;0;0;0;in;1683874371369340928;1732765008071688699;rvnoptraa;https://twitter.com/rvnoptraa/status/1732765008071688699
Thu Dec 07 14:12:21 +0000 2023;1732764991915229219;"Sukses untuk Pak Ganjar Pranowo dan Pak Mahfud MD, karena mereka telah membuktikan bahwa proses adalah kunci utama dalam mencapai visi dan misi @mufadluqman  https://t.co/iXvPi4yIKh";0;0;0;0;in;1691315000378634240;1732764991915229219;ali_firmanalii;https://twitter.com/ali_firmanalii/status/1732764991915229219
Thu Dec 07 14:12:19 +0000 2023;1732764979886203294;"KTP SAKTI menggambarkan inovasi Ganjar Pranowo yang menjawab tuntutan zaman akan pemerintahan yang efisien dan terjangkau. @parkjisunglobeu  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/mdy3KNMLfb";0;0;0;0;in;1691013785178583041;1732764979886203294;riskasannnnii;https://twitter.com/riskasannnnii/status/1732764979886203294
Thu Dec 07 14:12:19 +0000 2023;1732764979852460303;"Ganjar Pranowo bersama Prof Mahfud menegaskan bahwa mereka akan tinggal di IKN jika terpilih, menunjukkan dedikasi yang tinggi. @moon_woooo  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/LTpRxxLMv0";0;0;0;0;in;1686650422491271168;1732764979852460303;dareendhy;https://twitter.com/dareendhy/status/1732764979852460303
Thu Dec 07 14:12:19 +0000 2023;1732764979840074084;"Ganjar Pranowo sebagai capres adalah langkah strategis untuk memastikan kontinuitas pembangunan yang berkelanjutan di berbagai bidang. @rizzzmp  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/eTDe0JCVEc";0;0;0;0;in;1680852448322416640;1732764979840074084;DarmonoPujianto;https://twitter.com/DarmonoPujianto/status/1732764979840074084
Thu Dec 07 14:12:18 +0000 2023;1732764977423851722;"@seruanhl @ganjarpranowo @mohmahfudmd @NgkongRoses @B1nt4ng_K1r4r4 @selfmirror_ @007koteka @Aryprasetyo85 @BiLLRaY2019 @tnmuda Pasti pilih no 3 karna Ganjar Tuntaskan IKN";0;0;0;0;in;1691738947276410880;1732651075629695130;Heni19862346341;https://twitter.com/Heni19862346341/status/1732764977423851722
Thu Dec 07 14:12:14 +0000 2023;1732764962118881609;"Semangat proses dan keberanian Ganjar Pranowo memotivasi kita semua Pak Mahfud, semoga memberikan petunjuk yang berharga @Np_1923  https://t.co/3EVj6EpoqX";0;0;0;0;in;1689898874314674176;1732764962118881609;Rehan0Setiawan;https://twitter.com/Rehan0Setiawan/status/1732764962118881609
Thu Dec 07 14:12:13 +0000 2023;1732764954829426917;"Ganjar Pranowo menggugah semangat nasionalisme dengan program KTP SAKTI yang mempersatukan Indonesia. @ponyyy38  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/wEjXHYLMmH";0;0;0;0;in;1688829570953465856;1732764954829426917;SriFauziah895;https://twitter.com/SriFauziah895/status/1732764954829426917
Thu Dec 07 14:12:12 +0000 2023;1732764951557574682;"Ganjar Pranowo, semoga perjalananmu penuh dengan keberhasilan Pak Mahfud, dukungan Anda membuatnya semakin berarti @NRaffianto  https://t.co/kArNwTa90k";0;0;0;0;in;1691231544831356928;1732764951557574682;farhanadtya11;https://twitter.com/farhanadtya11/status/1732764951557574682
Thu Dec 07 14:12:11 +0000 2023;1732764949171343462;"Ganjar Pranowo, semangatmu membawa harapan baru untuk kemajuan daerah dan bangsa @ndombell  https://t.co/fflQbytgRM";0;0;0;0;in;1689119400585269248;1732764949171343462;DheaSahdila;https://twitter.com/DheaSahdila/status/1732764949171343462
Thu Dec 07 14:12:08 +0000 2023;1732764936357449823;"Ganjar Pranowo menghadirkan konsep kota masa depan yang tidak hanya menjadi tempat tinggal, tetapi juga ruang untuk menciptakan, berinovasi, dan berkembang. @naemjuns  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/Y0tjkgAEvj";0;0;0;0;in;1684506964154527744;1732764936357449823;indahprnmsri100;https://twitter.com/indahprnmsri100/status/1732764936357449823
Thu Dec 07 14:12:07 +0000 2023;1732764929319428411;"@ganjarpranowo Pak ganjar tegas akan melanjutkan mantp pak ganjar";0;0;0;0;in;1977223880;1732635553949212783;lala_nujlatur;https://twitter.com/lala_nujlatur/status/1732764929319428411
Thu Dec 07 14:12:06 +0000 2023;1732764926802870701;"@Jelli_cent @ganjarpranowo semoga Ganjar Tuntaskan IKN";0;0;0;0;in;1656242986903298049;1732658291841577090;Skycrapertzy;https://twitter.com/Skycrapertzy/status/1732764926802870701
Thu Dec 07 14:12:05 +0000 2023;1732764924730896514;"Ganjar Pranowo, tetaplah rendah hati dan teruslah menjadi inspirasi bagi banyak orang @naufalfaaiz_  https://t.co/bpD9TMb6DK";0;0;0;0;in;1688493346237677568;1732764924730896514;RudiSetiawann99;https://twitter.com/RudiSetiawann99/status/1732764924730896514
Thu Dec 07 14:12:04 +0000 2023;1732764916719685777;"Ganjar Pranowo, dengan langkahnya, menunjukkan bahwa IKN adalah cerminan dari keberanian untuk bermimpi besar. @minimonstarr  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/hrDhM2tHr4";0;0;0;0;in;1686995999284412416;1732764916719685777;tiaraaisha2891;https://twitter.com/tiaraaisha2891/status/1732764916719685777
Thu Dec 07 14:12:03 +0000 2023;1732764914928713860;"Ganjar Pranowo, semoga setiap proses membawa kebijaksanaan dan keberhasilan Pak Mahfud, dukungan Anda sangat diharapkan @ns_beni  https://t.co/8IKrl3xojQ";0;0;0;0;in;1689190408142888960;1732764914928713860;nairavtlka1;https://twitter.com/nairavtlka1/status/1732764914928713860
Thu Dec 07 14:12:02 +0000 2023;1732764912378597573;"Kita yakin bahwa KTP SAKTI akan membantu membangun fondasi pemerintahan yang lebih efisien dan responsif di bawah kepemimpinan Ganjar Pranowo. @Pohonature  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/Fjzl1TjEZM";0;0;0;0;in;1687289910267723776;1732764912378597573;FaisalFahri009;https://twitter.com/FaisalFahri009/status/1732764912378597573
Thu Dec 07 14:12:01 +0000 2023;1732764908154913085;"Ganjar Pranowo, harapan baru untuk menggairahkan semangat belajar anak-anak muda. @rauwrus  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/6P8f8vLPPj";0;0;0;0;in;1681898611729375232;1732764908154913085;NurHasann_2;https://twitter.com/NurHasann_2/status/1732764908154913085
Thu Dec 07 14:12:01 +0000 2023;1732764907706200371;"KTP SAKTI mencerminkan kepemimpinan Ganjar Pranowo yang responsif terhadap kebutuhan rakyat, menjadikan layanan publik lebih terjangkau. @pasifictblue  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/YBKUSFeWiO";0;0;0;0;in;1686687372929572864;1732764907706200371;ikakeyra;https://twitter.com/ikakeyra/status/1732764907706200371
Thu Dec 07 14:12:01 +0000 2023;1732764905927770448;"KTP SAKTI menggambarkan Ganjar Pranowo sebagai pemimpin yang inovatif dan adaptif terhadap perubahan zaman dalam penyelenggaraan pelayanan publik. @Peachcsy  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/ZmwvezASG5";0;0;0;0;in;1689551306158153728;1732764905927770448;BayuIndra126091;https://twitter.com/BayuIndra126091/status/1732764905927770448
Thu Dec 07 14:11:59 +0000 2023;1732764899753807929;"KTP SAKTI adalah langkah progresif Ganjar Pranowo dalam mendukung akses masyarakat terhadap program kesejahteraan. @pritiktanya  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/rFgRzWlWeH";0;0;0;0;in;1686230807080476672;1732764899753807929;harryyyy8_;https://twitter.com/harryyyy8_/status/1732764899753807929
Thu Dec 07 14:11:58 +0000 2023;1732764891533160733;"Ganjar Pranowo menghadirkan solusi terkini melalui KTP SAKTI, membuktikan kepeduliannya terhadap kesejahteraan rakyat. @pastijawa  LanjutGan GanjarSatsetIKN KTPSaktiGanjarMahfud https://t.co/JwTu9Glkt2";0;0;0;0;in;1686765680324939776;1732764891533160733;wiboworahmann;https://twitter.com/wiboworahmann/status/1732764891533160733
